First_pokemon,Second_pokemon,Winner,id_x,First_Type_1,First_Total,First_Hit_points,First_Attack,First_Defense,First_Special_attack,First_Special_defense,First_Speed,id_y,Second_Type_1,Second_Total,Second_Hit_points,Second_Attack,Second_Defense,Second_Special_attack,Second_Special_defense,Second_Speed,target
651,97,97,651,Bug,495,70,135,105,60,105,20,97,Poison,500,105,105,75,65,100,50,0
24,213,24,24,Normal,579,83,80,80,135,80,121,213,Dark,525,95,65,110,60,130,65,1
647,278,647,647,Normal,335,60,60,50,40,50,75,278,Fire,405,60,85,60,85,60,55,1
541,760,541,541,Steel,680,100,120,120,150,100,90,760,Rock,500,72,105,115,54,86,68,1
508,328,328,508,Water,460,69,69,76,69,86,91,328,Dark,480,50,85,125,85,115,20,0
343,646,343,343,Bug,400,65,73,55,47,75,85,646,Ice,535,71,95,85,110,95,79,1
152,789,152,152,Rock,355,30,80,90,55,45,55,789,Ice,304,55,69,85,32,35,28,1
470,212,212,470,Water,325,76,48,48,57,62,34,212,Psychic,525,65,65,60,130,95,110,0
350,246,350,350,Water,560,70,140,70,110,65,105,246,Steel,465,65,80,140,40,70,70,1
758,472,472,758,Dark,482,86,92,88,68,75,73,472,Normal,482,75,100,66,60,66,115,0
545,347,545,545,Ghost,680,150,100,120,100,120,90,347,Poison,467,100,73,83,73,83,55,1
338,334,338,338,Electric,295,40,45,40,65,40,65,334,Steel,630,70,140,230,60,80,50,1
485,535,535,485,Steel,300,57,24,86,24,86,23,535,Electric,520,50,65,107,105,107,86,0
64,9,9,64,Fire,350,55,70,45,70,50,60,9,Fire,634,78,104,78,159,115,100,0
722,608,608,722,Fire,307,40,45,40,62,60,60,608,Grass,480,60,67,85,77,75,116,0
772,192,772,772,Fighting,500,78,92,75,74,63,118,192,Psychic,320,40,50,45,70,45,70,1
765,488,765,765,Electric,289,44,38,33,61,43,70,488,Psychic,310,20,25,45,70,90,60,1
484,493,484,484,Poison,479,103,93,67,71,61,84,493,Dragon,410,68,90,65,50,55,82,1
113,371,371,113,Ground,320,50,50,95,40,50,35,371,Rock,440,70,95,85,55,65,70,0
747,784,747,747,Psychic,466,74,48,76,83,81,104,784,Ghost,335,59,66,70,44,55,41,1
34,371,371,34,Ground,450,75,100,110,45,55,65,371,Rock,440,70,95,85,55,65,70,0
113,250,250,113,Ground,320,50,50,95,40,50,35,250,Water,540,75,95,95,95,95,85,0
507,368,368,507,Water,330,49,49,56,49,61,66,368,Normal,458,73,115,60,60,60,90,0
306,228,228,306,Psychic,518,68,65,65,125,115,80,228,Water,430,65,95,75,55,55,85,0
43,301,301,43,Fire,299,38,41,40,50,65,65,301,Normal,430,60,85,60,50,50,125,0
608,86,608,608,Grass,480,60,67,85,77,75,116,86,Water,315,90,65,65,40,40,15,1
683,547,547,683,Dragon,485,77,120,90,60,90,48,547,Psychic,600,120,70,120,75,130,85,0
305,651,651,305,Psychic,278,38,35,35,65,55,50,651,Bug,495,70,135,105,60,105,20,0
518,255,518,518,Electric,540,75,123,67,95,85,95,255,Normal,250,55,20,35,20,45,75,1
777,519,519,777,Dragon,600,90,100,70,110,150,80,519,Fire,540,75,95,67,125,95,83,0
273,757,273,273,Grass,310,40,45,35,65,55,70,757,Dark,288,53,54,53,37,46,45,1
3,685,3,3,Grass,525,80,82,83,100,100,80,685,Ground,483,89,124,80,55,80,55,1
473,55,55,473,Ghost,348,90,50,34,60,44,70,55,Bug,450,70,65,60,90,75,90,0
162,436,162,162,Dragon,600,91,134,95,100,100,80,436,Fire,309,44,58,44,58,44,61,1
636,117,117,636,Psychic,290,45,30,50,55,65,45,117,Normal,385,90,55,75,60,75,30,0
653,285,285,653,Grass,464,114,85,70,85,80,30,285,Dark,220,35,55,35,30,30,35,0
697,149,697,697,Dark,600,92,105,90,125,90,98,149,Normal,395,65,60,70,85,75,40,1
124,677,677,124,Normal,490,105,95,80,40,80,90,677,Ice,485,70,50,30,95,135,105,0
390,568,568,390,Ghost,455,40,70,130,60,130,25,568,Normal,500,85,110,90,45,90,80,0
13,501,13,13,Water,630,79,103,120,135,115,78,501,Ground,525,108,112,118,68,72,47,1
386,757,757,386,Ghost,295,44,75,35,63,33,45,757,Dark,288,53,54,53,37,46,45,0
586,251,251,586,Rock,515,85,135,130,60,80,25,251,Ground,330,90,60,60,40,40,40,0
8,471,8,8,Fire,634,78,130,111,130,85,100,471,Water,475,111,83,68,92,82,39,1
421,391,421,421,Dragon,700,80,130,100,160,120,110,391,Grass,460,99,68,83,72,87,51,1
534,394,394,534,Electric,520,50,65,107,105,107,86,394,Dark,565,65,150,60,115,60,115,0
711,696,711,711,Dragon,660,125,130,90,130,90,95,696,Dark,420,72,85,70,65,70,58,1
424,151,424,424,Ground,670,100,150,140,100,90,90,151,Rock,495,70,60,125,115,70,55,1
11,43,43,11,Water,405,59,63,80,65,80,58,43,Fire,299,38,41,40,50,65,65,0
203,480,480,203,Grass,250,35,35,40,35,55,50,480,Normal,310,49,55,42,42,37,85,0
517,590,590,517,Grass,535,100,100,125,110,50,50,590,Ground,508,110,135,60,50,65,88,0
746,302,302,746,Psychic,355,62,48,54,63,60,68,302,Water,270,40,30,30,55,30,85,0
65,248,248,65,Fire,555,90,110,80,100,80,95,248,Dark,500,75,90,50,110,80,95,0
515,444,444,515,Normal,515,110,85,95,80,95,50,444,Normal,485,85,120,70,50,60,100,0
506,338,338,506,Grass,454,74,100,72,90,72,46,338,Electric,295,40,45,40,65,40,65,0
486,387,387,486,Steel,500,67,89,116,79,116,33,387,Ghost,455,64,115,65,83,63,65,0
222,219,219,222,Normal,415,100,70,70,65,65,45,219,Normal,455,70,80,65,90,65,85,0
597,629,629,597,Water,384,75,65,55,65,55,69,629,Rock,567,75,140,65,112,65,110,0
117,487,117,117,Normal,385,90,55,75,60,75,30,487,Rock,290,50,80,95,10,45,10,1
688,724,724,688,Normal,490,95,110,95,40,95,55,724,Fire,534,75,69,72,114,100,104,0
761,289,761,761,Poison,320,50,60,60,60,60,30,289,Bug,195,45,45,35,20,30,20,1
294,319,319,294,Water,220,40,30,30,40,50,30,319,Normal,360,84,71,43,71,43,48,0
354,275,354,354,Fire,460,70,100,70,105,75,40,275,Grass,530,70,85,65,105,85,120,1
507,23,23,507,Water,330,49,49,56,49,61,66,23,Normal,479,83,80,75,70,70,101,0
301,347,301,301,Normal,430,60,85,60,50,50,125,347,Poison,467,100,73,83,73,83,55,1
175,288,288,175,Water,530,85,105,100,79,83,78,288,Normal,420,78,70,61,50,61,100,0
296,731,731,296,Water,480,80,70,70,90,100,70,731,Fire,382,62,73,55,56,52,84,0
448,31,31,448,Bug,384,77,85,51,55,51,65,31,Electric,320,35,55,40,50,50,90,0
292,342,342,292,Bug,205,50,35,55,25,25,15,342,Electric,405,60,40,50,75,85,95,0
627,417,417,627,Water,495,74,108,133,83,65,32,417,Steel,580,80,75,150,75,150,50,0
483,257,483,483,Poison,329,63,63,47,41,41,74,257,Fighting,455,50,95,95,35,110,70,1
258,389,258,258,Ice,305,45,30,15,85,65,65,389,Ghost,295,20,40,90,30,90,25,1
572,260,572,572,Grass,498,75,98,63,98,63,101,260,Fire,365,45,75,37,70,55,83,1
184,703,184,184,Poison,535,85,90,80,70,80,130,703,Flying,580,79,115,70,125,80,111,1
456,753,456,456,Rock,350,30,42,118,42,88,30,753,Fairy,341,78,52,60,63,65,23,1
84,743,84,84,Fire,410,50,85,55,65,65,90,743,Fighting,348,67,82,62,46,48,43,1
594,314,314,594,Fighting,405,85,105,85,40,50,40,314,Normal,670,150,160,100,95,65,100,0
81,492,492,81,Rock,300,40,80,100,30,30,20,492,Dragon,300,58,70,45,40,45,42,0
629,752,629,629,Rock,567,75,140,65,112,65,110,752,Steel,520,60,50,150,50,150,60,1
113,174,174,113,Ground,320,50,50,95,40,50,35,174,Water,405,65,80,80,59,63,58,0
738,277,277,738,Fairy,303,44,38,39,61,79,42,277,Fire,310,45,60,40,70,50,45,0
719,676,676,719,Grass,313,56,61,65,48,45,38,676,Ice,485,95,110,80,70,80,50,0
30,456,30,30,Poison,438,60,85,69,65,79,80,456,Rock,350,30,42,118,42,88,30,1
308,598,598,308,Bug,269,40,30,32,50,52,65,598,Water,509,105,95,75,85,75,74,0
338,449,338,338,Electric,295,40,45,40,65,40,65,449,Electric,263,45,65,34,40,34,45,1
440,366,366,440,Water,405,64,66,68,81,76,50,366,Dragon,490,75,70,90,70,105,80,0
361,7,7,361,Ground,340,50,70,50,50,50,70,7,Fire,534,78,84,78,109,85,100,0
562,213,213,562,Water,413,75,75,60,83,60,60,213,Dark,525,95,65,110,60,130,65,0
731,345,731,731,Fire,382,62,73,55,56,52,84,345,Grass,400,50,60,45,100,80,65,1
195,248,248,195,Electric,365,70,55,55,80,60,45,248,Dark,500,75,90,50,110,80,95,0
44,714,714,44,Fire,505,73,76,75,81,100,100,714,Water,580,91,72,90,129,90,108,0
32,458,32,32,Electric,485,60,90,55,90,80,110,458,Bug,224,40,29,45,29,45,36,1
57,368,57,57,Ground,405,35,80,50,50,70,120,368,Normal,458,73,115,60,60,60,90,1
444,775,444,444,Normal,485,85,120,70,50,60,100,775,Dragon,300,45,50,35,55,75,40,1
153,288,288,153,Rock,495,60,115,105,65,70,80,288,Normal,420,78,70,61,50,61,100,0
589,459,589,589,Ground,328,60,85,40,30,45,68,459,Bug,424,60,59,85,79,105,36,1
522,462,522,522,Grass,525,65,110,130,60,65,95,462,Bug,424,70,94,50,94,50,66,1
189,348,348,189,Normal,210,90,30,15,40,20,15,348,Water,305,45,90,20,65,20,65,0
218,341,341,218,Psychic,405,190,33,58,33,58,33,341,Electric,405,60,50,40,85,75,95,0
540,717,717,540,Psychic,580,75,125,70,125,70,115,717,Normal,600,100,128,90,77,77,128,0
150,384,384,150,Rock,355,35,40,100,90,55,35,384,Normal,420,70,70,70,70,70,70,0
588,779,588,588,Psychic,425,67,57,55,77,55,114,779,Ghost,309,43,70,48,50,60,38,1
256,637,637,256,Fighting,210,35,35,35,35,35,35,637,Psychic,390,60,45,70,75,85,55,0
136,382,136,136,Fire,495,65,95,57,100,85,93,382,Water,200,20,15,20,10,55,80,1
467,755,467,467,Water,495,85,105,55,85,50,115,755,Fairy,341,62,48,66,59,57,49,1
645,448,448,645,Ice,395,51,65,65,80,75,59,448,Bug,384,77,85,51,55,51,65,0
783,446,446,783,Ghost,335,54,66,70,44,55,46,446,Normal,410,79,85,60,55,60,71,0
635,680,635,635,Normal,470,75,95,60,65,60,115,680,Ground,471,109,66,84,81,99,32,1
597,258,597,597,Water,384,75,65,55,65,55,69,258,Ice,305,45,30,15,85,65,65,1
260,162,260,260,Fire,365,45,75,37,70,55,83,162,Dragon,600,91,134,95,100,100,80,1
378,669,378,378,Rock,355,66,41,77,61,87,23,669,Ghost,275,50,30,55,65,55,20,1
377,579,377,377,Ground,500,60,70,105,70,120,75,579,Normal,264,50,55,50,36,30,43,1
170,104,104,170,Fire,309,39,52,43,60,50,65,104,Rock,385,35,45,160,30,45,70,0
355,736,355,355,Fire,560,70,120,100,145,105,20,736,Fire,369,62,50,58,73,54,72,1
288,508,288,288,Normal,420,78,70,61,50,61,100,508,Water,460,69,69,76,69,86,91,1
736,730,736,736,Fire,369,62,50,58,73,54,72,730,Normal,278,45,50,43,40,38,62,1
330,668,330,330,Steel,480,50,105,125,55,95,50,668,Psychic,485,75,75,75,125,95,40,1
538,191,538,538,Psychic,580,75,75,130,75,130,95,191,Fairy,405,55,40,85,80,105,40,1
177,153,177,177,Normal,415,85,76,64,45,55,90,153,Rock,495,60,115,105,65,70,80,1
346,188,346,346,Poison,302,70,43,53,43,53,40,188,Fairy,218,50,25,28,45,55,15,1
476,252,476,476,Normal,480,65,76,84,54,96,105,252,Ground,500,90,120,120,60,60,50,1
378,796,796,378,Rock,355,66,41,77,61,87,23,796,Rock,600,50,100,150,100,150,50,0
227,446,446,227,Fairy,450,90,120,75,60,60,45,446,Normal,410,79,85,60,55,60,71,0
661,336,336,661,Steel,300,40,55,70,45,60,30,336,Fighting,410,60,60,75,60,75,80,0
671,522,522,671,Ghost,520,60,55,90,145,90,80,522,Grass,525,65,110,130,60,65,95,0
383,753,383,383,Water,540,95,60,79,100,125,81,753,Fairy,341,78,52,60,63,65,23,1
653,731,731,653,Grass,464,114,85,70,85,80,30,731,Fire,382,62,73,55,56,52,84,0
461,407,407,461,Bug,424,60,69,95,69,95,36,407,Dragon,300,45,75,60,40,30,50,0
663,219,663,663,Steel,520,60,100,115,70,85,90,219,Normal,455,70,80,65,90,65,85,1
228,140,228,228,Water,430,65,95,75,55,55,85,140,Water,200,20,10,55,15,20,80,1
256,298,298,256,Fighting,210,35,35,35,35,35,35,298,Grass,340,70,70,40,60,40,60,0
261,792,792,261,Normal,490,95,80,105,40,70,100,792,Flying,535,85,70,80,97,80,123,0
50,350,350,50,Grass,395,60,65,70,85,75,40,350,Water,560,70,140,70,110,65,105,0
764,669,764,764,Water,500,71,73,88,120,89,59,669,Ghost,275,50,30,55,65,55,20,1
718,103,103,718,Bug,600,71,120,95,120,95,99,103,Ghost,600,60,65,80,170,95,130,0
334,573,573,334,Steel,630,70,140,230,60,80,50,573,Fire,316,50,53,48,53,48,64,0
707,500,707,707,Dragon,680,100,120,100,150,120,90,500,Ground,330,68,72,78,38,42,32,1
375,334,375,375,Water,468,63,120,85,90,55,55,334,Steel,630,70,140,230,60,80,50,1
398,795,398,398,Ice,580,80,120,80,120,80,100,795,Dragon,600,108,100,121,81,95,95,1
437,510,437,437,Fire,405,64,78,52,78,52,81,510,Grass,334,60,62,50,62,60,40,1
318,109,318,318,Normal,240,64,51,23,51,23,28,109,Electric,330,40,30,50,55,55,100,1
668,298,298,668,Psychic,485,75,75,75,125,95,40,298,Grass,340,70,70,40,60,40,60,0
10,218,10,10,Water,314,44,48,65,50,64,43,218,Psychic,405,190,33,58,33,58,33,1
484,261,261,484,Poison,479,103,93,67,71,61,84,261,Normal,490,95,80,105,40,70,100,0
689,523,523,689,Normal,350,70,83,50,37,50,60,523,Ice,525,65,60,110,130,95,65,0
506,736,736,506,Grass,454,74,100,72,90,72,46,736,Fire,369,62,50,58,73,54,72,0
242,562,242,242,Water,300,35,65,35,65,35,65,562,Water,413,75,75,60,83,60,60,1
30,713,713,30,Poison,438,60,85,69,65,79,80,713,Dragon,700,125,120,90,170,100,95,0
67,222,67,67,Water,385,65,65,65,50,50,90,222,Normal,415,100,70,70,65,65,45,1
327,661,661,327,Dark,380,50,75,75,65,65,50,661,Steel,300,40,55,70,45,60,30,0
646,131,131,646,Ice,535,71,95,85,110,95,79,131,Water,520,60,75,85,100,85,115,0
98,369,369,98,Water,305,30,65,100,45,25,40,369,Poison,458,73,100,60,100,60,65,0
262,212,212,262,Normal,540,255,10,10,75,135,55,212,Psychic,525,65,65,60,130,95,110,0
5,292,5,5,Fire,309,39,52,43,60,50,65,292,Bug,205,50,35,55,25,25,15,1
730,518,518,730,Normal,278,45,50,43,40,38,62,518,Electric,540,75,123,67,95,85,95,0
523,515,523,523,Ice,525,65,60,110,130,95,65,515,Normal,515,110,85,95,80,95,50,1
426,585,426,426,Dragon,680,105,150,90,150,90,95,585,Rock,390,70,105,105,50,40,20,1
779,360,779,779,Ghost,309,43,70,48,50,60,38,360,Ground,290,45,100,45,45,45,10,1
517,766,517,517,Grass,535,100,100,125,110,50,50,766,Electric,481,62,55,52,109,94,109,1
501,168,168,501,Ground,525,108,112,118,68,72,47,168,Grass,405,60,62,80,63,80,60,0
547,698,547,547,Psychic,600,120,70,120,75,130,85,698,Bug,360,55,85,55,50,55,60,1
414,626,414,414,Steel,700,80,145,150,105,110,110,626,Water,355,54,78,103,53,45,22,1
612,233,233,612,Ground,292,50,72,35,35,35,65,233,Bug,600,80,185,115,40,105,75,0
540,366,540,540,Psychic,580,75,125,70,125,70,115,366,Dragon,490,75,70,90,70,105,80,1
516,60,60,516,Ground,535,115,140,130,55,55,40,60,Water,320,50,52,48,65,50,55,0
771,703,703,771,Fairy,525,95,65,65,110,130,60,703,Flying,580,79,115,70,125,80,111,0
82,192,192,82,Rock,390,55,95,115,45,45,35,192,Psychic,320,40,50,45,70,45,70,0
791,327,791,791,Flying,245,40,30,35,45,40,55,327,Dark,380,50,75,75,65,65,50,1
666,131,666,666,Electric,515,85,115,80,105,80,50,131,Water,520,60,75,85,100,85,115,1
699,186,699,699,Bug,550,85,60,65,135,105,100,186,Water,460,125,58,58,76,76,67,1
104,486,486,104,Rock,385,35,45,160,30,45,70,486,Steel,500,67,89,116,79,116,33,0
6,621,6,6,Fire,405,58,64,58,80,65,80,621,Dark,348,50,75,70,35,70,48,1
726,709,709,726,Water,405,54,63,52,83,56,97,709,Ground,600,89,125,90,115,80,101,0
275,725,275,275,Grass,530,70,85,65,105,85,120,725,Water,314,41,56,40,62,44,71,1
320,718,718,320,Normal,490,104,91,63,91,73,68,718,Bug,600,71,120,95,120,95,99,0
612,146,146,612,Ground,292,50,72,35,35,35,65,146,Water,525,130,65,60,110,95,65,0
208,18,18,208,Grass,425,75,75,55,105,85,30,18,Bug,205,45,25,50,25,25,35,0
682,476,476,682,Fighting,510,65,125,60,95,60,105,476,Normal,480,65,76,84,54,96,105,0
328,370,328,328,Dark,480,50,85,125,85,115,20,370,Rock,440,70,55,65,95,85,70,1
558,117,558,558,Fire,308,65,63,45,45,45,45,117,Normal,385,90,55,75,60,75,30,1
564,354,564,564,Normal,255,45,55,39,35,39,42,354,Fire,460,70,100,70,105,75,40,1
155,548,155,155,Rock,615,80,135,85,70,95,150,548,Water,480,80,80,80,80,80,80,1
390,639,390,390,Ghost,455,40,70,130,60,130,25,639,Psychic,290,45,30,40,105,50,20,1
87,426,426,87,Water,490,95,75,110,100,80,30,426,Dragon,680,105,150,90,150,90,95,0
628,119,628,628,Rock,401,55,112,45,74,45,70,119,Poison,490,65,90,120,85,70,60,1
674,210,674,674,Dragon,540,76,147,90,60,70,97,210,Water,210,55,45,45,25,25,15,1
594,252,252,594,Fighting,405,85,105,85,40,50,40,252,Ground,500,90,120,120,60,60,50,0
440,794,794,440,Water,405,64,66,68,81,76,50,794,Dark,680,126,131,95,131,98,99,0
766,575,766,766,Electric,481,62,55,52,109,94,109,575,Water,316,50,53,48,53,48,64,1
261,222,261,261,Normal,490,95,80,105,40,70,100,222,Normal,415,100,70,70,65,65,45,1
494,267,494,494,Dragon,600,108,130,95,80,85,102,267,Rock,410,70,84,70,65,70,51,1
596,425,425,596,Water,294,50,50,40,50,40,64,425,Ground,770,100,180,160,150,90,90,0
185,781,185,185,Water,330,75,38,38,56,56,67,781,Ghost,335,49,66,70,44,55,51,1
648,106,648,648,Normal,475,80,100,70,60,70,95,106,Psychic,483,85,73,70,73,115,67,1
206,462,206,206,Normal,360,55,70,55,40,55,85,462,Bug,424,70,94,50,94,50,66,1
364,224,364,364,Grass,475,70,115,60,115,60,55,224,Steel,510,75,85,200,55,65,30,1
388,670,388,388,Ghost,555,64,165,75,93,83,75,670,Ghost,370,60,40,60,95,60,55,1
60,197,60,60,Water,320,50,52,48,65,50,55,197,Electric,610,90,95,105,165,110,45,1
441,119,119,441,Water,530,84,86,88,111,101,60,119,Poison,490,65,90,120,85,70,60,0
686,238,686,686,Dark,340,45,85,70,40,40,60,238,Fire,410,50,50,120,80,80,30,1
641,217,217,641,Psychic,490,110,65,75,125,85,30,217,Psychic,336,48,72,48,72,48,48,0
205,136,205,205,Grass,460,75,55,70,55,95,110,136,Fire,495,65,95,57,100,85,93,1
467,59,59,467,Water,495,85,105,55,85,50,115,59,Normal,440,65,70,60,65,65,115,0
658,238,658,658,Bug,472,70,77,60,97,60,108,238,Fire,410,50,50,120,80,80,30,1
721,610,610,721,Grass,530,88,107,122,74,75,64,610,Grass,480,70,60,75,110,75,90,0
101,24,24,101,Ghost,405,45,50,45,115,55,95,24,Normal,579,83,80,80,135,80,121,0
298,548,548,298,Grass,340,70,70,40,60,40,60,548,Water,480,80,80,80,80,80,80,0
72,599,72,72,Psychic,590,55,50,65,175,95,150,599,Fighting,465,120,100,85,30,85,45,1
141,302,302,141,Water,540,95,125,79,60,100,81,302,Water,270,40,30,30,55,30,85,0
653,553,553,653,Grass,464,114,85,70,85,80,30,553,Normal,720,120,120,120,120,120,120,0
224,14,224,224,Steel,510,75,85,200,55,65,30,14,Bug,195,45,30,35,20,20,45,1
348,282,348,348,Water,305,45,90,20,65,20,65,282,Water,405,70,85,70,60,70,50,1
448,526,526,448,Bug,384,77,85,51,55,51,65,526,Normal,535,85,80,70,135,75,90,0
458,272,272,458,Bug,224,40,29,45,29,45,36,272,Psychic,600,100,100,100,100,100,100,0
578,716,716,578,Psychic,487,116,55,85,107,95,29,716,Normal,600,100,77,77,128,128,90,0
38,246,246,38,Poison,273,46,57,40,40,40,50,246,Steel,465,65,80,140,40,70,70,0
101,233,101,101,Ghost,405,45,50,45,115,55,95,233,Bug,600,80,185,115,40,105,75,1
276,136,276,276,Grass,630,70,110,75,145,85,145,136,Fire,495,65,95,57,100,85,93,1
15,393,393,15,Bug,205,50,20,55,25,25,30,393,Dark,465,65,130,60,75,60,75,0
18,593,593,18,Bug,205,45,25,50,25,25,35,593,Fighting,305,75,80,55,25,35,35,0
122,581,581,122,Normal,450,250,5,5,35,105,50,581,Normal,488,80,115,80,65,55,93,0
486,344,486,486,Steel,500,67,89,116,79,116,33,344,Bug,400,65,47,55,73,75,85,1
684,353,353,684,Ground,303,59,74,50,35,50,35,353,Fire,305,60,60,40,65,45,35,0
547,399,547,547,Psychic,600,120,70,120,75,130,85,399,Ice,290,70,40,50,55,50,25,1
709,730,709,709,Ground,600,89,125,90,115,80,101,730,Normal,278,45,50,43,40,38,62,1
175,86,175,175,Water,530,85,105,100,79,83,78,86,Water,315,90,65,65,40,40,15,1
297,443,443,297,Grass,220,40,40,50,30,30,30,443,Normal,340,55,75,50,40,40,80,0
180,325,180,180,Bug,265,40,20,30,40,80,55,325,Normal,260,50,45,45,35,35,50,1
459,80,80,459,Bug,424,60,59,85,79,105,36,80,Water,515,80,70,65,80,120,100,0
406,277,406,406,Water,330,43,30,55,40,65,97,277,Fire,310,45,60,40,70,50,45,1
600,190,600,600,Fighting,465,75,125,75,30,75,85,190,Fairy,245,35,20,65,40,65,20,1
32,48,32,32,Electric,485,60,90,55,90,80,110,48,Poison,455,75,80,70,65,75,90,1
638,613,613,638,Psychic,490,70,55,95,95,110,65,613,Ground,351,60,82,45,45,45,74,0
582,446,582,582,Electric,295,45,60,32,50,32,76,446,Normal,410,79,85,60,55,60,71,1
488,686,686,488,Psychic,310,20,25,45,70,90,60,686,Dark,340,45,85,70,40,40,60,0
552,769,552,552,Grass,600,100,103,75,120,75,127,769,Rock,362,77,59,50,67,63,46,1
645,403,645,645,Ice,395,51,65,65,80,75,59,403,Water,485,55,104,105,94,75,52,1
627,429,429,627,Water,495,74,108,133,83,65,32,429,Psychic,600,50,150,50,150,50,150,0
699,418,418,699,Bug,550,85,60,65,135,105,100,418,Dragon,600,80,80,90,110,130,110,0
496,77,496,496,Normal,390,135,85,40,40,85,5,77,Grass,390,65,90,50,85,45,55,1
730,1,730,730,Normal,278,45,50,43,40,38,62,1,Grass,318,45,49,49,65,65,45,1
552,293,552,552,Grass,600,100,103,75,120,75,127,293,Bug,385,60,50,70,50,90,65,1
645,142,142,645,Ice,395,51,65,65,80,75,59,142,Water,640,95,155,109,70,130,81,0
463,739,463,463,Bug,244,30,30,42,30,42,70,739,Fairy,371,54,45,47,75,98,52,1
442,398,398,442,Normal,245,40,55,30,30,30,60,398,Ice,580,80,120,80,120,80,100,0
104,185,104,104,Rock,385,35,45,160,30,45,70,185,Water,330,75,38,38,56,56,67,1
13,793,793,13,Water,630,79,103,120,135,115,78,793,Fairy,680,126,131,95,131,98,99,0
523,554,554,523,Ice,525,65,60,110,130,95,65,554,Psychic,600,100,100,100,100,100,100,0
473,41,473,473,Ghost,348,90,50,34,60,44,70,41,Fairy,323,70,45,48,60,65,35,1
293,682,682,293,Bug,385,60,50,70,50,90,65,682,Fighting,510,65,125,60,95,60,105,0
112,567,567,112,Grass,520,95,95,85,125,65,55,567,Normal,370,65,80,65,35,65,60,0
440,506,440,440,Water,405,64,66,68,81,76,50,506,Grass,454,74,100,72,90,72,46,1
405,483,483,405,Water,485,100,90,130,45,65,55,483,Poison,329,63,63,47,41,41,74,0
664,430,430,664,Electric,275,35,55,40,45,40,60,430,Psychic,600,50,180,20,180,20,150,0
474,156,156,474,Ghost,498,150,80,44,90,54,80,156,Normal,540,160,110,65,65,110,30,0
586,111,111,586,Rock,515,85,135,130,60,80,25,111,Grass,325,60,40,80,60,45,40,0
600,767,600,600,Fighting,465,75,125,75,30,75,85,767,Rock,362,58,89,77,45,45,48,1
206,60,206,206,Normal,360,55,70,55,40,55,85,60,Water,320,50,52,48,65,50,55,1
284,336,336,284,Water,635,100,150,110,95,110,70,336,Fighting,410,60,60,75,60,75,80,0
80,649,649,80,Water,515,80,70,65,80,120,100,649,Electric,428,55,75,60,75,60,103,0
221,443,443,221,Bug,465,75,90,140,60,60,40,443,Normal,340,55,75,50,40,40,80,0
358,414,414,358,Psychic,470,80,45,65,90,110,80,414,Steel,700,80,145,150,105,110,110,0
550,220,550,550,Dark,600,70,90,90,135,90,125,220,Bug,290,50,65,90,35,35,15,1
26,478,478,26,Normal,413,55,81,60,50,70,97,478,Ghost,495,60,60,60,105,105,105,0
769,175,175,769,Rock,362,77,59,50,67,63,46,175,Water,530,85,105,100,79,83,78,0
19,416,19,19,Bug,395,65,90,40,45,80,75,416,Ice,580,80,50,100,100,200,50,1
745,125,745,745,Normal,472,75,80,60,65,90,102,125,Normal,590,105,125,100,60,100,100,1
256,474,474,256,Fighting,210,35,35,35,35,35,35,474,Ghost,498,150,80,44,90,54,80,0
547,371,547,547,Psychic,600,120,70,120,75,130,85,371,Rock,440,70,95,85,55,65,70,1
625,31,31,625,Ghost,483,58,50,145,95,105,30,31,Electric,320,35,55,40,50,50,90,0
97,283,283,97,Poison,500,105,105,75,65,100,50,283,Water,535,100,110,90,85,90,60,0
601,409,409,601,Bug,310,45,53,70,40,60,42,409,Dragon,600,95,135,80,110,80,100,0
259,432,432,259,Electric,360,45,63,37,65,55,95,432,Psychic,600,50,95,90,95,90,180,0
416,680,416,416,Ice,580,80,50,100,100,200,50,680,Ground,471,109,66,84,81,99,32,1
71,291,71,71,Psychic,500,55,50,45,135,95,120,291,Bug,395,60,70,50,100,50,65,1
25,145,25,25,Normal,253,30,56,35,25,35,72,145,Normal,325,55,55,50,45,65,55,1
571,48,48,571,Grass,316,50,53,48,53,48,64,48,Poison,455,75,80,70,65,75,90,0
